id,job_id,source,experience_years,education,gender,applied_date,city,expected_salary
C28257,JR1635,LinkedIn,3,Universitario,M,2024-09-29 03:34:20.572993,GBA Norte,2445751
C28258,JR1635,Orgánico,3,Universitario,F,2024-10-17 03:34:20.572993,CABA,2368294
C28259,JR1635,Agencia,4,Universitario,F,2024-10-03 03:34:20.572993,Córdoba,2369362
C28260,JR1635,Agencia,4,Universitario,M,2024-10-04 03:34:20.572993,Córdoba,2324086
C28261,JR1635,Orgánico,3,Universitario,M,2024-10-01 03:34:20.572993,Córdoba,2303743
C28262,JR1635,LinkedIn,3,Posgrado,F,2024-10-20 03:34:20.572993,Córdoba,2107916
C28263,JR1635,Agencia,0,Terciario,F,2024-09-29 03:34:20.572993,GBA Sur,2409673
C28264,JR1635,LinkedIn,3,Universitario,X,2024-10-29 03:34:20.572993,Córdoba,2335258
C28265,JR1635,LinkedIn,6,Universitario,M,2024-09-22 03:34:20.572993,GBA Norte,2718029
C28266,JR1636,Agencia,6,Universitario,F,2024-10-07 03:34:20.572993,CABA,3359165
C28267,JR1636,LinkedIn,3,Posgrado,M,2024-10-02 03:34:20.572993,CABA,3467176
C28268,JR1636,Universidades,7,Universitario,M,2024-10-31 03:34:20.572993,CABA,3009419
C28269,JR1636,Portal Empleo,4,Posgrado,M,2024-10-19 03:34:20.572993,CABA,3116004
C28270,JR1636,Portal Empleo,1,Universitario,M,2024-10-05 03:34:20.572993,Córdoba,3612411
C28271,JR1636,LinkedIn,0,Bootcamp,M,2024-10-30 03:34:20.572993,Rosario,3994637
C28272,JR1636,Portal Empleo,7,Universitario,M,2024-11-06 03:34:20.572993,Córdoba,3508481
C28273,JR1636,LinkedIn,3,Universitario,M,2024-10-26 03:34:20.572993,Mendoza,3357844
C28274,JR1636,Agencia,1,Bootcamp,F,2024-10-24 03:34:20.572993,CABA,2960448
C28275,JR1636,LinkedIn,0,Terciario,M,2024-11-04 03:34:20.572993,CABA,3473816
C28276,JR1636,Portal Empleo,3,Terciario,M,2024-11-01 03:34:20.572993,GBA Sur,3787952
C28277,JR1637,LinkedIn,5,Bootcamp,M,2025-09-14 03:34:20.572993,CABA,2537647
C28278,JR1637,LinkedIn,2,Bootcamp,M,2025-09-11 03:34:20.572993,Rosario,2538147
C28279,JR1637,Referido,1,Posgrado,M,2025-09-27 03:34:20.572993,CABA,2458752
C28280,JR1637,LinkedIn,3,Universitario,F,2025-09-14 03:34:20.572993,Rosario,2878339
C28281,JR1637,Portal Empleo,7,Universitario,M,2025-09-20 03:34:20.572993,CABA,2681629
C28282,JR1637,LinkedIn,1,Universitario,M,2025-09-06 03:34:20.572993,GBA Sur,2599022
C28283,JR1637,LinkedIn,2,Universitario,F,2025-10-07 03:34:20.572993,GBA Sur,2818862
C28284,JR1637,Referido,7,Universitario,M,2025-09-23 03:34:20.572993,CABA,2529043
C28285,JR1638,LinkedIn,5,Terciario,F,2025-09-02 03:34:20.572993,CABA,1122385
C28286,JR1638,LinkedIn,4,Universitario,M,2025-09-26 03:34:20.572993,GBA Norte,1265270
C28287,JR1638,Agencia,2,Universitario,M,2025-09-24 03:34:20.572993,CABA,1219285
C28288,JR1638,LinkedIn,4,Universitario,F,2025-08-26 03:34:20.572993,CABA,1246710
C28289,JR1638,LinkedIn,3,Universitario,M,2025-09-25 03:34:20.572993,CABA,1382337
C28290,JR1638,LinkedIn,2,Posgrado,M,2025-09-10 03:34:20.572993,GBA Sur,1298447
C28291,JR1638,Referido,1,Universitario,M,2025-09-03 03:34:20.572993,CABA,1125999
C28292,JR1638,Referido,6,Universitario,M,2025-10-01 03:34:20.572993,Mendoza,1233584
C28293,JR1638,LinkedIn,4,Universitario,F,2025-09-27 03:34:20.572993,CABA,1200971
C28294,JR1638,Agencia,5,Universitario,F,2025-09-13 03:34:20.572993,CABA,1206635
C28295,JR1638,LinkedIn,4,Universitario,F,2025-09-03 03:34:20.572993,CABA,1124007
C28296,JR1638,Referido,5,Universitario,M,2025-09-19 03:34:20.572993,Córdoba,1205651
C28297,JR1638,LinkedIn,3,Universitario,M,2025-09-06 03:34:20.572993,CABA,1167158
C28298,JR1638,Portal Empleo,3,Bootcamp,X,2025-08-26 03:34:20.572993,CABA,1199864
C28299,JR1638,Universidades,2,Universitario,M,2025-08-30 03:34:20.572993,CABA,1241657
C28300,JR1638,Referido,0,Terciario,M,2025-09-22 03:34:20.572993,Córdoba,1207964
C28301,JR1638,Universidades,1,Universitario,M,2025-09-17 03:34:20.572993,Córdoba,1078008
C28302,JR1639,LinkedIn,3,Posgrado,M,2025-05-28 03:34:20.572993,CABA,3125113
C28303,JR1639,LinkedIn,0,Universitario,F,2025-07-03 03:34:20.572993,CABA,3104474
C28304,JR1639,LinkedIn,1,Posgrado,F,2025-06-01 03:34:20.572993,CABA,3424340
C28305,JR1639,LinkedIn,7,Universitario,F,2025-06-09 03:34:20.572993,Rosario,3341231
C28306,JR1639,LinkedIn,5,Terciario,M,2025-06-14 03:34:20.572993,Rosario,3434676
C28307,JR1639,LinkedIn,3,Terciario,M,2025-06-11 03:34:20.572993,CABA,3324649
C28308,JR1639,Referido,10,Universitario,F,2025-06-26 03:34:20.572993,CABA,3282690
C28309,JR1639,LinkedIn,0,Universitario,F,2025-06-04 03:34:20.572993,CABA,3249920
C28310,JR1639,LinkedIn,6,Universitario,M,2025-06-10 03:34:20.572993,Mendoza,3542667
C28311,JR1639,LinkedIn,4,Posgrado,M,2025-06-20 03:34:20.572993,Córdoba,3623644
C28312,JR1640,Orgánico,6,Universitario,M,2025-08-21 03:34:20.572993,Córdoba,1295612
C28313,JR1640,LinkedIn,4,Universitario,X,2025-08-14 03:34:20.572993,CABA,1312452
C28314,JR1640,Portal Empleo,0,Universitario,M,2025-08-11 03:34:20.572993,GBA Sur,1143043
C28315,JR1640,Portal Empleo,4,Terciario,F,2025-09-07 03:34:20.572993,CABA,1228112
C28316,JR1640,Referido,5,Universitario,F,2025-08-02 03:34:20.572993,Córdoba,1241436
C28317,JR1641,LinkedIn,0,Universitario,F,2025-01-27 03:34:20.572993,Mendoza,3250333
C28318,JR1641,LinkedIn,9,Universitario,F,2025-01-05 03:34:20.572993,GBA Norte,3852462
C28319,JR1641,Referido,5,Universitario,M,2025-01-07 03:34:20.572993,GBA Norte,3446452
C28320,JR1641,LinkedIn,6,Posgrado,F,2025-01-26 03:34:20.572993,Rosario,3339805
C28321,JR1641,LinkedIn,1,Universitario,M,2025-01-26 03:34:20.572993,Rosario,3034892
C28322,JR1641,LinkedIn,6,Terciario,M,2025-01-11 03:34:20.572993,CABA,3569962
C28323,JR1641,Agencia,7,Bootcamp,F,2025-01-15 03:34:20.572993,GBA Sur,3520174
C28324,JR1641,Referido,5,Posgrado,F,2025-01-12 03:34:20.572993,GBA Sur,3201396
C28325,JR1641,Portal Empleo,4,Universitario,M,2025-01-14 03:34:20.572993,CABA,3251167
C28326,JR1641,Referido,2,Universitario,M,2025-02-03 03:34:20.572993,CABA,3231742
C28327,JR1641,Agencia,3,Bootcamp,F,2025-01-04 03:34:20.572993,CABA,3455091
C28328,JR1641,Referido,3,Posgrado,M,2025-02-07 03:34:20.572993,CABA,3278666
C28329,JR1641,Referido,5,Universitario,M,2025-01-18 03:34:20.572993,CABA,3099485
C28330,JR1642,Orgánico,2,Universitario,M,2024-01-01 03:34:20.572993,Rosario,1929045
C28331,JR1642,Portal Empleo,5,Universitario,M,2024-01-22 03:34:20.572993,Rosario,1710190
C28332,JR1642,LinkedIn,2,Terciario,M,2023-12-31 03:34:20.572993,CABA,1514966
C28333,JR1642,LinkedIn,3,Universitario,F,2024-01-14 03:34:20.572993,CABA,1516011
C28334,JR1642,Agencia,6,Universitario,F,2024-01-18 03:34:20.572993,CABA,1777910
C28335,JR1642,Agencia,2,Universitario,M,2024-01-30 03:34:20.572993,GBA Sur,1544095
C28336,JR1642,Referido,6,Terciario,M,2024-02-01 03:34:20.572993,CABA,1594719
C28337,JR1642,Referido,5,Posgrado,F,2024-01-06 03:34:20.572993,Córdoba,1515199
C28338,JR1642,Portal Empleo,3,Universitario,M,2023-12-28 03:34:20.572993,CABA,1588253
C28339,JR1642,Referido,7,Universitario,F,2024-01-22 03:34:20.572993,CABA,1777038
C28340,JR1642,Portal Empleo,4,Universitario,M,2024-01-06 03:34:20.572993,GBA Sur,1678965
C28341,JR1642,LinkedIn,7,Universitario,M,2024-01-10 03:34:20.572993,CABA,1598569
C28342,JR1642,Universidades,8,Universitario,F,2024-01-09 03:34:20.572993,CABA,1470325
C28343,JR1642,Portal Empleo,3,Universitario,M,2024-01-25 03:34:20.572993,Rosario,1525456
C28344,JR1642,Portal Empleo,6,Universitario,M,2024-01-15 03:34:20.572993,CABA,1615744
C28345,JR1642,LinkedIn,2,Universitario,F,2024-01-12 03:34:20.572993,Rosario,1684294
C28346,JR1643,LinkedIn,1,Universitario,M,2025-07-07 03:34:20.572993,CABA,2969054
C28347,JR1643,LinkedIn,4,Universitario,F,2025-07-18 03:34:20.572993,Rosario,2597164
C28348,JR1643,Portal Empleo,1,Posgrado,M,2025-07-24 03:34:20.572993,Rosario,2951438
C28349,JR1643,Portal Empleo,2,Universitario,M,2025-08-05 03:34:20.572993,GBA Norte,2927200
C28350,JR1643,LinkedIn,5,Bootcamp,M,2025-07-19 03:34:20.572993,Córdoba,2916071
C28351,JR1643,Portal Empleo,3,Universitario,F,2025-07-12 03:34:20.572993,CABA,2418817
C28352,JR1643,Agencia,6,Universitario,M,2025-07-24 03:34:20.572993,Córdoba,2888312
C28353,JR1643,LinkedIn,5,Universitario,F,2025-07-18 03:34:20.572993,CABA,2783996
C28354,JR1643,Referido,9,Universitario,M,2025-07-07 03:34:20.572993,Rosario,2817180
C28355,JR1643,Portal Empleo,5,Bootcamp,F,2025-07-25 03:34:20.572993,Córdoba,3255080
C28356,JR1643,Referido,7,Universitario,M,2025-08-07 03:34:20.572993,Córdoba,2494452
C28357,JR1643,Portal Empleo,5,Universitario,M,2025-07-17 03:34:20.572993,Córdoba,3304826
C28358,JR1643,Referido,5,Terciario,F,2025-07-30 03:34:20.572993,CABA,2302865
C28359,JR1643,Universidades,7,Terciario,F,2025-07-30 03:34:20.572993,CABA,2795130
C28360,JR1644,LinkedIn,6,Universitario,F,2024-09-01 03:34:20.572993,CABA,4709866
C28361,JR1644,Referido,5,Terciario,M,2024-08-20 03:34:20.572993,CABA,4125787
C28362,JR1644,LinkedIn,5,Posgrado,M,2024-08-07 03:34:20.572993,CABA,4617485
C28363,JR1644,LinkedIn,5,Universitario,M,2024-08-28 03:34:20.572993,GBA Norte,4258632
C28364,JR1644,LinkedIn,2,Universitario,F,2024-08-22 03:34:20.572993,Córdoba,4603112
C28365,JR1644,LinkedIn,2,Universitario,F,2024-08-21 03:34:20.572993,Rosario,4463292
C28366,JR1644,Universidades,8,Terciario,M,2024-08-14 03:34:20.572993,Córdoba,4460716
C28367,JR1644,Orgánico,9,Bootcamp,M,2024-09-10 03:34:20.572993,Rosario,5043389
C28368,JR1644,LinkedIn,2,Universitario,M,2024-08-29 03:34:20.572993,CABA,4875858
C28369,JR1644,Portal Empleo,2,Universitario,M,2024-09-09 03:34:20.572993,GBA Sur,4309133
C28370,JR1644,Referido,7,Terciario,X,2024-08-27 03:34:20.572993,Mendoza,4745257
C28371,JR1644,Agencia,5,Universitario,F,2024-08-23 03:34:20.572993,GBA Norte,4579008
C28372,JR1644,Portal Empleo,6,Terciario,F,2024-08-14 03:34:20.572993,CABA,4231012
C28373,JR1645,LinkedIn,6,Posgrado,F,2025-07-13 03:34:20.572993,CABA,3913887
C28374,JR1645,Agencia,3,Universitario,M,2025-07-07 03:34:20.572993,CABA,4303181
C28375,JR1645,Portal Empleo,5,Universitario,F,2025-07-08 03:34:20.572993,CABA,3736708
C28376,JR1645,Referido,5,Posgrado,M,2025-07-05 03:34:20.572993,Córdoba,3906092
C28377,JR1645,Orgánico,2,Terciario,M,2025-08-09 03:34:20.572993,Córdoba,4301598
C28378,JR1645,Orgánico,5,Universitario,M,2025-07-13 03:34:20.572993,Córdoba,4333363
C28379,JR1645,Referido,7,Universitario,F,2025-07-26 03:34:20.572993,CABA,4077066
C28380,JR1645,Portal Empleo,3,Terciario,M,2025-07-28 03:34:20.572993,CABA,3795819
C28381,JR1645,Universidades,4,Universitario,F,2025-07-28 03:34:20.572993,CABA,4182512
C28382,JR1645,LinkedIn,5,Universitario,M,2025-07-26 03:34:20.572993,Córdoba,3485233
C28383,JR1646,LinkedIn,3,Universitario,F,2025-01-03 03:34:20.572993,Rosario,3602468
C28384,JR1646,LinkedIn,6,Universitario,F,2024-11-28 03:34:20.572993,CABA,4342171
C28385,JR1646,Orgánico,2,Universitario,M,2024-12-04 03:34:20.572993,CABA,4318516
C28386,JR1646,Portal Empleo,7,Universitario,M,2024-12-28 03:34:20.572993,Mendoza,3700468
C28387,JR1646,LinkedIn,6,Terciario,M,2024-12-23 03:34:20.572993,CABA,3526868
C28388,JR1646,Universidades,2,Terciario,F,2024-12-20 03:34:20.572993,CABA,3536444
C28389,JR1646,Portal Empleo,8,Universitario,M,2024-12-13 03:34:20.572993,CABA,3725416
C28390,JR1646,Agencia,4,Terciario,M,2024-12-15 03:34:20.572993,Córdoba,3984277
C28391,JR1647,LinkedIn,2,Posgrado,M,2024-03-25 03:34:20.572993,Córdoba,1732950
C28392,JR1647,Referido,7,Posgrado,M,2024-04-15 03:34:20.572993,CABA,1803988
C28393,JR1647,Portal Empleo,5,Universitario,X,2024-04-13 03:34:20.572993,CABA,1807172
C28394,JR1647,Referido,0,Posgrado,F,2024-03-25 03:34:20.572993,CABA,1969429
C28395,JR1647,Portal Empleo,3,Universitario,M,2024-03-24 03:34:20.572993,CABA,1732333
C28396,JR1647,Agencia,5,Terciario,M,2024-03-20 03:34:20.572993,GBA Sur,1847518
C28397,JR1647,LinkedIn,0,Universitario,F,2024-04-10 03:34:20.572993,CABA,2166622
C28398,JR1647,Agencia,4,Universitario,M,2024-03-24 03:34:20.572993,CABA,1846831
C28399,JR1647,LinkedIn,4,Terciario,F,2024-04-03 03:34:20.572993,CABA,1840017
C28400,JR1647,LinkedIn,1,Universitario,M,2024-03-25 03:34:20.572993,CABA,1810453
C28401,JR1647,LinkedIn,5,Terciario,M,2024-03-31 03:34:20.572993,CABA,1865834
C28402,JR1647,LinkedIn,4,Universitario,M,2024-03-21 03:34:20.572993,Córdoba,1858226
C28403,JR1647,LinkedIn,1,Universitario,M,2024-03-09 03:34:20.572993,GBA Norte,1911691
C28404,JR1648,Agencia,6,Universitario,F,2025-06-20 03:34:20.572993,CABA,4838517
C28405,JR1648,Portal Empleo,6,Terciario,M,2025-06-09 03:34:20.572993,CABA,4179004
C28406,JR1648,Referido,3,Terciario,F,2025-06-29 03:34:20.572993,CABA,4199931
C28407,JR1648,Portal Empleo,4,Universitario,M,2025-06-25 03:34:20.572993,GBA Norte,4866335
C28408,JR1648,LinkedIn,6,Posgrado,M,2025-07-01 03:34:20.572993,Córdoba,4168015
C28409,JR1648,LinkedIn,3,Universitario,M,2025-05-29 03:34:20.572993,CABA,4250035
C28410,JR1648,Portal Empleo,0,Universitario,M,2025-06-07 03:34:20.572993,CABA,4354738
C28411,JR1648,Portal Empleo,5,Universitario,F,2025-06-24 03:34:20.572993,CABA,4160554
C28412,JR1648,Agencia,2,Posgrado,F,2025-06-09 03:34:20.572993,CABA,4396396
C28413,JR1648,LinkedIn,3,Universitario,M,2025-07-03 03:34:20.572993,CABA,3938619
C28414,JR1648,Portal Empleo,8,Terciario,F,2025-06-30 03:34:20.572993,CABA,3723131
C28415,JR1648,Portal Empleo,4,Universitario,F,2025-06-01 03:34:20.572993,CABA,3869413
C28416,JR1648,Universidades,4,Terciario,F,2025-06-18 03:34:20.572993,CABA,4723949
C28417,JR1648,LinkedIn,5,Universitario,M,2025-06-17 03:34:20.572993,Mendoza,5013704
C28418,JR1648,Referido,5,Terciario,F,2025-06-14 03:34:20.572993,CABA,3787096
C28419,JR1649,Portal Empleo,2,Universitario,M,2024-04-07 03:34:20.572993,Córdoba,3135762
C28420,JR1649,Universidades,4,Universitario,M,2024-03-18 03:34:20.572993,Córdoba,3286660
C28421,JR1649,LinkedIn,4,Universitario,F,2024-03-14 03:34:20.572993,GBA Norte,2890499
C28422,JR1649,Referido,5,Universitario,F,2024-03-24 03:34:20.572993,CABA,3258711
C28423,JR1649,LinkedIn,5,Universitario,M,2024-04-08 03:34:20.572993,GBA Sur,3267462
C28424,JR1649,Referido,10,Bootcamp,M,2024-03-19 03:34:20.572993,GBA Norte,3135665
C28425,JR1649,LinkedIn,1,Bootcamp,F,2024-04-12 03:34:20.572993,Córdoba,3336082
C28426,JR1649,LinkedIn,6,Posgrado,M,2024-03-31 03:34:20.572993,Mendoza,3095758
C28427,JR1649,Referido,7,Bootcamp,F,2024-03-19 03:34:20.572993,CABA,3380052
C28428,JR1649,LinkedIn,5,Universitario,F,2024-03-23 03:34:20.572993,CABA,3180030
C28429,JR1649,LinkedIn,2,Posgrado,M,2024-03-30 03:34:20.572993,GBA Sur,3276286
C28430,JR1650,LinkedIn,8,Universitario,F,2025-08-12 03:34:20.572993,Córdoba,5079309
C28431,JR1650,LinkedIn,0,Universitario,M,2025-08-24 03:34:20.572993,CABA,4387432
C28432,JR1650,Orgánico,2,Universitario,F,2025-09-05 03:34:20.572993,Rosario,4284679
C28433,JR1650,Referido,7,Universitario,F,2025-09-02 03:34:20.572993,Rosario,4555559
C28434,JR1650,Agencia,3,Bootcamp,F,2025-08-05 03:34:20.572993,CABA,4149293
C28435,JR1650,Referido,8,Universitario,F,2025-08-09 03:34:20.572993,CABA,3831630
C28436,JR1650,Orgánico,0,Posgrado,M,2025-09-09 03:34:20.572993,CABA,3906579
C28437,JR1650,Referido,1,Universitario,F,2025-08-14 03:34:20.572993,CABA,4806031
C28438,JR1650,Referido,3,Universitario,X,2025-09-05 03:34:20.572993,CABA,4307216
C28439,JR1650,Referido,5,Universitario,M,2025-08-25 03:34:20.572993,Córdoba,3928750
C28440,JR1650,Portal Empleo,3,Terciario,M,2025-08-07 03:34:20.572993,GBA Norte,4311338
C28441,JR1650,Referido,3,Bootcamp,M,2025-09-03 03:34:20.572993,CABA,4197982
C28442,JR1651,LinkedIn,8,Bootcamp,M,2024-08-02 03:34:20.572993,CABA,3456513
C28443,JR1651,LinkedIn,8,Universitario,F,2024-08-26 03:34:20.572993,GBA Norte,3647808
C28444,JR1651,Portal Empleo,3,Posgrado,F,2024-08-27 03:34:20.572993,CABA,4094993
C28445,JR1651,Referido,0,Terciario,F,2024-08-16 03:34:20.572993,GBA Norte,3906902
C28446,JR1651,LinkedIn,0,Universitario,M,2024-08-10 03:34:20.572993,CABA,3691208
C28447,JR1651,LinkedIn,5,Universitario,F,2024-08-25 03:34:20.572993,Rosario,3868161
C28448,JR1652,Referido,6,Universitario,M,2024-01-27 03:34:20.572993,Córdoba,4739022
C28449,JR1652,Agencia,4,Terciario,M,2024-02-26 03:34:20.572993,Córdoba,4635861
C28450,JR1652,LinkedIn,4,Universitario,M,2024-02-01 03:34:20.572993,GBA Norte,4633582
C28451,JR1652,LinkedIn,2,Universitario,F,2024-02-04 03:34:20.572993,CABA,4385173
C28452,JR1652,Agencia,6,Terciario,M,2024-02-22 03:34:20.572993,CABA,5160973
C28453,JR1652,Portal Empleo,8,Terciario,M,2024-02-16 03:34:20.572993,CABA,4447519
C28454,JR1652,LinkedIn,0,Terciario,M,2024-02-21 03:34:20.572993,CABA,4641763
C28455,JR1652,Agencia,4,Posgrado,M,2024-02-14 03:34:20.572993,Córdoba,4274977
C28456,JR1652,Referido,2,Universitario,M,2024-02-27 03:34:20.572993,CABA,4743880
C28457,JR1652,Referido,0,Universitario,F,2024-02-12 03:34:20.572993,Córdoba,4861094
C28458,JR1653,Universidades,1,Posgrado,X,2025-04-09 03:34:20.572993,CABA,3186538
C28459,JR1653,Orgánico,5,Terciario,M,2025-03-12 03:34:20.572993,Córdoba,3302334
C28460,JR1653,LinkedIn,5,Universitario,F,2025-03-25 03:34:20.572993,CABA,3319330
C28461,JR1653,LinkedIn,8,Universitario,F,2025-03-19 03:34:20.572993,CABA,3296708
C28462,JR1653,LinkedIn,4,Universitario,M,2025-03-05 03:34:20.572993,GBA Norte,3054726
C28463,JR1653,LinkedIn,0,Universitario,M,2025-03-26 03:34:20.572993,CABA,3218738
C28464,JR1653,LinkedIn,3,Terciario,M,2025-04-01 03:34:20.572993,CABA,3007227
C28465,JR1653,LinkedIn,1,Terciario,M,2025-03-14 03:34:20.572993,Córdoba,3097268
C28466,JR1653,Orgánico,1,Universitario,F,2025-04-07 03:34:20.572993,CABA,2965354
C28467,JR1653,Agencia,5,Terciario,F,2025-03-25 03:34:20.572993,CABA,2737946
C28468,JR1653,Referido,4,Posgrado,M,2025-03-06 03:34:20.572993,CABA,3247449
C28469,JR1653,Referido,5,Universitario,M,2025-03-15 03:34:20.572993,CABA,2899223
C28470,JR1654,LinkedIn,3,Universitario,F,2024-09-10 03:34:20.572993,CABA,4627075
C28471,JR1654,LinkedIn,6,Universitario,F,2024-10-05 03:34:20.572993,CABA,4721164
C28472,JR1654,LinkedIn,3,Posgrado,M,2024-10-13 03:34:20.572993,CABA,4354249
C28473,JR1654,Portal Empleo,7,Universitario,M,2024-10-08 03:34:20.572993,Córdoba,4820731
C28474,JR1654,LinkedIn,5,Universitario,M,2024-10-12 03:34:20.572993,CABA,4289888
C28475,JR1654,Agencia,3,Universitario,F,2024-10-11 03:34:20.572993,CABA,4285718
C28476,JR1654,Portal Empleo,5,Universitario,M,2024-10-04 03:34:20.572993,CABA,4290958
C28477,JR1654,LinkedIn,4,Universitario,F,2024-10-15 03:34:20.572993,Córdoba,4327443
C28478,JR1654,LinkedIn,8,Universitario,M,2024-09-11 03:34:20.572993,CABA,4321555
C28479,JR1654,Portal Empleo,5,Universitario,M,2024-09-24 03:34:20.572993,Rosario,4353962
C28480,JR1654,Orgánico,4,Universitario,M,2024-09-22 03:34:20.572993,CABA,5291728
C28481,JR1654,Portal Empleo,3,Terciario,F,2024-09-24 03:34:20.572993,CABA,4112531
C28482,JR1654,LinkedIn,6,Terciario,M,2024-09-15 03:34:20.572993,CABA,4856773
C28483,JR1655,Referido,6,Terciario,M,2023-12-07 03:34:20.572993,Rosario,3602178
C28484,JR1655,LinkedIn,3,Universitario,M,2023-12-12 03:34:20.572993,CABA,3538585
C28485,JR1655,Universidades,1,Posgrado,M,2023-12-21 03:34:20.572993,CABA,3815502
C28486,JR1655,Portal Empleo,2,Universitario,F,2023-12-04 03:34:20.572993,Córdoba,3792154
C28487,JR1655,Portal Empleo,4,Bootcamp,M,2023-11-22 03:34:20.572993,CABA,3432621
C28488,JR1655,Referido,7,Universitario,M,2023-11-30 03:34:20.572993,CABA,4082664
C28489,JR1655,Portal Empleo,3,Universitario,F,2023-12-04 03:34:20.572993,GBA Sur,3342670
C28490,JR1655,LinkedIn,3,Universitario,M,2023-12-06 03:34:20.572993,CABA,3724457
C28491,JR1655,LinkedIn,0,Universitario,M,2023-12-01 03:34:20.572993,CABA,3397872
C28492,JR1655,LinkedIn,8,Universitario,M,2023-12-13 03:34:20.572993,Mendoza,3402473
C28493,JR1655,Orgánico,5,Universitario,F,2023-12-10 03:34:20.572993,CABA,3924844
C28494,JR1655,Portal Empleo,6,Universitario,F,2023-11-28 03:34:20.572993,CABA,3581068
C28495,JR1656,LinkedIn,6,Posgrado,X,2024-11-10 03:34:20.572993,CABA,3302946
C28496,JR1656,Orgánico,4,Universitario,M,2024-11-23 03:34:20.572993,CABA,2953402
C28497,JR1656,LinkedIn,4,Bootcamp,F,2024-12-11 03:34:20.572993,GBA Norte,2718778
C28498,JR1656,LinkedIn,8,Bootcamp,M,2024-11-12 03:34:20.572993,Rosario,3263299
C28499,JR1656,LinkedIn,4,Universitario,F,2024-11-19 03:34:20.572993,GBA Sur,3247590
C28500,JR1656,Referido,5,Terciario,M,2024-12-05 03:34:20.572993,GBA Sur,3016806
C28501,JR1656,Referido,6,Terciario,F,2024-12-10 03:34:20.572993,CABA,3235675
C28502,JR1656,Referido,6,Terciario,M,2024-11-19 03:34:20.572993,Córdoba,3038612
C28503,JR1656,Portal Empleo,4,Terciario,F,2024-11-10 03:34:20.572993,CABA,3500040
C28504,JR1656,LinkedIn,4,Universitario,M,2024-12-11 03:34:20.572993,CABA,3412842
C28505,JR1656,Agencia,6,Terciario,M,2024-11-28 03:34:20.572993,Mendoza,3007728
C28506,JR1656,LinkedIn,6,Universitario,F,2024-11-10 03:34:20.572993,GBA Norte,3114804
C28507,JR1656,Agencia,7,Terciario,F,2024-12-05 03:34:20.572993,Rosario,3557671
C28508,JR1657,Portal Empleo,5,Universitario,M,2025-08-09 03:34:20.572993,GBA Norte,2246958
C28509,JR1657,Portal Empleo,5,Terciario,X,2025-08-30 03:34:20.572993,CABA,2217843
C28510,JR1657,Referido,3,Posgrado,M,2025-09-11 03:34:20.572993,Mendoza,2276347
C28511,JR1657,Portal Empleo,3,Posgrado,M,2025-08-05 03:34:20.572993,GBA Sur,2419688
C28512,JR1657,LinkedIn,6,Universitario,F,2025-09-03 03:34:20.572993,CABA,2071496
C28513,JR1657,Agencia,3,Bootcamp,F,2025-08-16 03:34:20.572993,Córdoba,2336366
C28514,JR1657,LinkedIn,4,Terciario,M,2025-09-09 03:34:20.572993,CABA,2175021
C28515,JR1657,LinkedIn,7,Posgrado,M,2025-09-09 03:34:20.572993,Córdoba,2335512
C28516,JR1657,Referido,7,Universitario,M,2025-08-28 03:34:20.572993,CABA,2085569
C28517,JR1657,Portal Empleo,5,Universitario,M,2025-08-29 03:34:20.572993,Rosario,2343684
C28518,JR1657,LinkedIn,3,Terciario,M,2025-08-12 03:34:20.572993,CABA,1998462
C28519,JR1657,Orgánico,4,Terciario,F,2025-08-16 03:34:20.572993,Mendoza,1904083
C28520,JR1657,Universidades,6,Posgrado,M,2025-08-31 03:34:20.572993,Córdoba,2261231
C28521,JR1657,Portal Empleo,4,Universitario,M,2025-08-16 03:34:20.572993,Mendoza,2328838
C28522,JR1657,Referido,3,Universitario,M,2025-09-05 03:34:20.572993,Córdoba,2204244
C28523,JR1658,Portal Empleo,7,Universitario,M,2025-05-20 03:34:20.572993,Córdoba,1780070
C28524,JR1658,LinkedIn,4,Terciario,M,2025-05-01 03:34:20.572993,CABA,1515482
