id,job_id_x,source,experience_years,education,gender,applied_date,city,expected_salary,employee_id,candidate_id,job_id_y,start_date,time_to_fill_days,time_to_hire_days,employee_id_perf,job_id,retained_90d,rating_6m
C31078,JR1855,Orgánico,1,Universitario,F,2024-04-04 03:34:20.572993,GBA Sur,3618870,E30172,C31078,JR1855,2024-06-02 03:34:20.572993,69.0,22.0,E30172,JR1855,1.0,3.412857648954688
C31079,JR1855,LinkedIn,8,Universitario,M,2024-04-28 03:34:20.572993,CABA,3912714,,,,,,,,,,0.0
C31080,JR1856,Portal Empleo,3,Universitario,F,2023-12-06 03:34:20.572993,GBA Sur,4060019,,,,,,,,,,0.0
C31081,JR1856,Portal Empleo,5,Posgrado,M,2023-12-28 03:34:20.572993,GBA Norte,4285138,,,,,,,,,,0.0
C31082,JR1856,Agencia,5,Universitario,F,2023-11-27 03:34:20.572993,Rosario,3907834,,,,,,,,,,0.0
C31083,JR1856,Referido,1,Terciario,M,2023-11-26 03:34:20.572993,CABA,3475240,,,,,,,,,,0.0
C31084,JR1856,Universidades,0,Universitario,F,2023-12-28 03:34:20.572993,CABA,4691934,,,,,,,,,,0.0
C31085,JR1856,LinkedIn,4,Universitario,M,2023-12-08 03:34:20.572993,Córdoba,4614779,,,,,,,,,,0.0
C31086,JR1856,LinkedIn,3,Universitario,F,2023-12-22 03:34:20.572993,CABA,4255607,,,,,,,,,,0.0
C31087,JR1856,LinkedIn,4,Terciario,M,2023-11-26 03:34:20.572993,CABA,3920515,,,,,,,,,,0.0
C31088,JR1856,Referido,7,Posgrado,M,2023-12-24 03:34:20.572993,Rosario,3992101,,,,,,,,,,0.0
C31089,JR1856,Orgánico,5,Terciario,F,2024-01-04 03:34:20.572993,CABA,4144210,,,,,,,,,,0.0
C31090,JR1856,Referido,6,Universitario,F,2023-12-17 03:34:20.572993,CABA,4824062,,,,,,,,,,0.0
C31091,JR1856,LinkedIn,5,Posgrado,F,2024-01-03 03:34:20.572993,GBA Norte,4044147,,,,,,,,,,0.0
C31092,JR1857,LinkedIn,3,Terciario,M,2024-10-27 03:34:20.572993,GBA Sur,3209403,,,,,,,,,,0.0
C31093,JR1857,LinkedIn,1,Universitario,F,2024-11-16 03:34:20.572993,GBA Norte,3071970,,,,,,,,,,0.0
C31094,JR1857,Universidades,5,Bootcamp,M,2024-10-09 03:34:20.572993,CABA,2962118,,,,,,,,,,0.0
C31095,JR1857,Referido,4,Universitario,F,2024-10-24 03:34:20.572993,Córdoba,3142676,,,,,,,,,,0.0
C31096,JR1857,Portal Empleo,6,Universitario,M,2024-10-12 03:34:20.572993,Córdoba,3727371,,,,,,,,,,0.0
C31097,JR1857,Portal Empleo,4,Posgrado,M,2024-11-02 03:34:20.572993,CABA,2914123,,,,,,,,,,0.0
C31098,JR1857,Agencia,3,Universitario,M,2024-10-20 03:34:20.572993,Córdoba,3463988,,,,,,,,,,0.0
C31099,JR1857,Portal Empleo,3,Universitario,M,2024-11-10 03:34:20.572993,GBA Norte,3376755,,,,,,,,,,0.0
C31100,JR1857,LinkedIn,2,Universitario,M,2024-11-06 03:34:20.572993,CABA,3320661,,,,,,,,,,0.0
C31101,JR1857,Agencia,8,Universitario,F,2024-10-09 03:34:20.572993,GBA Sur,3117852,,,,,,,,,,0.0
C31102,JR1858,Portal Empleo,7,Terciario,M,2024-06-03 03:34:20.572993,CABA,3560331,,,,,,,,,,0.0
C31103,JR1858,Portal Empleo,1,Universitario,M,2024-06-13 03:34:20.572993,CABA,3450473,,,,,,,,,,0.0
C31104,JR1858,Universidades,6,Posgrado,M,2024-06-29 03:34:20.572993,CABA,3608174,,,,,,,,,,0.0
C31105,JR1858,Agencia,0,Posgrado,M,2024-06-04 03:34:20.572993,Córdoba,3518037,,,,,,,,,,0.0
C31106,JR1858,Agencia,6,Universitario,F,2024-06-16 03:34:20.572993,Rosario,3112168,,,,,,,,,,0.0
C31107,JR1858,Orgánico,2,Universitario,M,2024-07-01 03:34:20.572993,CABA,3327388,,,,,,,,,,0.0
C31108,JR1858,LinkedIn,5,Universitario,M,2024-06-30 03:34:20.572993,CABA,3469365,,,,,,,,,,0.0
C31109,JR1858,Referido,0,Posgrado,F,2024-06-28 03:34:20.572993,CABA,2983943,E30173,C31109,JR1858,2024-08-17 03:34:20.572993,86.0,10.0,E30173,JR1858,1.0,4.270465577472561
C31110,JR1858,Referido,1,Universitario,M,2024-06-12 03:34:20.572993,GBA Norte,3653656,,,,,,,,,,0.0
C31111,JR1858,LinkedIn,5,Universitario,F,2024-06-09 03:34:20.572993,CABA,3792062,,,,,,,,,,0.0
C31112,JR1858,Agencia,2,Universitario,M,2024-06-10 03:34:20.572993,GBA Norte,3475373,,,,,,,,,,0.0
C31113,JR1858,Agencia,2,Universitario,M,2024-06-04 03:34:20.572993,Córdoba,3304625,,,,,,,,,,0.0
C31114,JR1858,Portal Empleo,7,Universitario,M,2024-06-16 03:34:20.572993,GBA Sur,3018985,,,,,,,,,,0.0
C31115,JR1858,Universidades,10,Universitario,M,2024-06-07 03:34:20.572993,CABA,3284732,,,,,,,,,,0.0
C31116,JR1859,LinkedIn,6,Terciario,F,2025-04-17 03:34:20.572993,Córdoba,3650923,,,,,,,,,,0.0
C31117,JR1859,Portal Empleo,1,Terciario,M,2025-04-04 03:34:20.572993,CABA,3741875,,,,,,,,,,0.0
C31118,JR1859,Referido,8,Bootcamp,M,2025-04-10 03:34:20.572993,CABA,3675185,,,,,,,,,,0.0
C31119,JR1859,LinkedIn,0,Universitario,M,2025-03-31 03:34:20.572993,CABA,2493833,,,,,,,,,,0.0
C31120,JR1859,LinkedIn,3,Terciario,F,2025-04-14 03:34:20.572993,CABA,3203135,,,,,,,,,,0.0
C31121,JR1859,Orgánico,4,Universitario,M,2025-04-16 03:34:20.572993,Córdoba,3651635,,,,,,,,,,0.0
C31122,JR1859,Referido,9,Universitario,F,2025-04-16 03:34:20.572993,CABA,3135805,,,,,,,,,,0.0
C31123,JR1859,Agencia,6,Universitario,F,2025-04-11 03:34:20.572993,GBA Norte,3313224,,,,,,,,,,0.0
C31124,JR1859,Referido,3,Universitario,M,2025-04-27 03:34:20.572993,GBA Sur,3267692,,,,,,,,,,0.0
C31125,JR1859,LinkedIn,2,Bootcamp,M,2025-04-18 03:34:20.572993,CABA,3065096,,,,,,,,,,0.0
C31126,JR1859,LinkedIn,7,Terciario,M,2025-04-24 03:34:20.572993,CABA,3671281,,,,,,,,,,0.0
C31127,JR1859,LinkedIn,3,Universitario,M,2025-04-26 03:34:20.572993,Córdoba,3660042,,,,,,,,,,0.0
C31128,JR1859,Universidades,5,Universitario,M,2025-04-02 03:34:20.572993,CABA,3474287,,,,,,,,,,0.0
C31129,JR1860,LinkedIn,1,Terciario,F,2023-12-19 03:34:20.572993,Córdoba,1412006,,,,,,,,,,0.0
C31130,JR1860,Universidades,5,Universitario,F,2023-11-30 03:34:20.572993,Córdoba,1321567,,,,,,,,,,0.0
C31131,JR1860,Universidades,5,Posgrado,M,2023-11-29 03:34:20.572993,GBA Sur,1282444,,,,,,,,,,0.0
C31132,JR1860,Universidades,1,Universitario,F,2023-11-22 03:34:20.572993,GBA Norte,1273762,,,,,,,,,,0.0
C31133,JR1860,Referido,7,Posgrado,M,2023-12-13 03:34:20.572993,CABA,1351791,,,,,,,,,,0.0
C31134,JR1860,Universidades,5,Universitario,F,2023-12-13 03:34:20.572993,CABA,1312344,,,,,,,,,,0.0
C31135,JR1860,LinkedIn,6,Posgrado,F,2023-12-08 03:34:20.572993,CABA,1204102,,,,,,,,,,0.0
C31136,JR1860,LinkedIn,3,Posgrado,M,2023-11-26 03:34:20.572993,Mendoza,1310508,,,,,,,,,,0.0
C31137,JR1861,LinkedIn,4,Universitario,M,2024-11-01 03:34:20.572993,GBA Sur,4914143,,,,,,,,,,0.0
C31138,JR1861,Orgánico,4,Universitario,F,2024-10-26 03:34:20.572993,CABA,5063329,,,,,,,,,,0.0
C31139,JR1861,LinkedIn,4,Universitario,F,2024-11-15 03:34:20.572993,Córdoba,5389115,,,,,,,,,,0.0
C31140,JR1861,Referido,4,Universitario,M,2024-10-17 03:34:20.572993,Córdoba,5030967,,,,,,,,,,0.0
C31141,JR1861,LinkedIn,7,Universitario,M,2024-11-01 03:34:20.572993,Córdoba,4122699,,,,,,,,,,0.0
C31142,JR1861,LinkedIn,7,Terciario,M,2024-10-13 03:34:20.572993,CABA,4685174,,,,,,,,,,0.0
C31143,JR1861,LinkedIn,1,Posgrado,F,2024-10-21 03:34:20.572993,CABA,4918353,,,,,,,,,,0.0
C31144,JR1861,Agencia,6,Universitario,M,2024-10-29 03:34:20.572993,Córdoba,3985309,,,,,,,,,,0.0
C31145,JR1862,Referido,7,Universitario,F,2024-10-16 03:34:20.572993,CABA,1955135,,,,,,,,,,0.0
C31146,JR1862,Orgánico,4,Universitario,F,2024-10-09 03:34:20.572993,Córdoba,1855752,,,,,,,,,,0.0
C31147,JR1862,Portal Empleo,5,Universitario,F,2024-10-08 03:34:20.572993,GBA Sur,1828478,,,,,,,,,,0.0
C31148,JR1862,Universidades,5,Bootcamp,F,2024-10-15 03:34:20.572993,CABA,1986499,,,,,,,,,,0.0
C31149,JR1862,Referido,2,Posgrado,X,2024-10-31 03:34:20.572993,CABA,1780136,,,,,,,,,,0.0
C31150,JR1862,Portal Empleo,3,Universitario,M,2024-11-10 03:34:20.572993,GBA Norte,1808094,,,,,,,,,,0.0
C31151,JR1862,Referido,6,Universitario,M,2024-10-17 03:34:20.572993,CABA,1838506,,,,,,,,,,0.0
C31152,JR1862,Referido,3,Universitario,M,2024-10-08 03:34:20.572993,CABA,1740316,,,,,,,,,,0.0
C31153,JR1862,Agencia,6,Universitario,F,2024-11-11 03:34:20.572993,Mendoza,1841670,,,,,,,,,,0.0
C31154,JR1862,Portal Empleo,7,Universitario,F,2024-11-02 03:34:20.572993,Córdoba,2141331,,,,,,,,,,0.0
C31155,JR1862,Agencia,7,Universitario,F,2024-10-11 03:34:20.572993,CABA,1765487,,,,,,,,,,0.0
C31156,JR1862,Agencia,9,Bootcamp,M,2024-11-07 03:34:20.572993,CABA,1936469,,,,,,,,,,0.0
C31157,JR1862,LinkedIn,4,Universitario,M,2024-10-12 03:34:20.572993,CABA,1904718,,,,,,,,,,0.0
C31158,JR1862,Portal Empleo,4,Universitario,M,2024-10-30 03:34:20.572993,GBA Norte,2184853,,,,,,,,,,0.0
C31159,JR1862,LinkedIn,5,Bootcamp,M,2024-11-10 03:34:20.572993,Rosario,2043422,,,,,,,,,,0.0
C31160,JR1862,Referido,4,Universitario,F,2024-10-22 03:34:20.572993,CABA,1913784,,,,,,,,,,0.0
C31161,JR1863,Portal Empleo,5,Universitario,F,2024-10-04 03:34:20.572993,CABA,3439378,,,,,,,,,,0.0
C31162,JR1863,Universidades,0,Universitario,M,2024-10-20 03:34:20.572993,CABA,2914202,,,,,,,,,,0.0
C31163,JR1863,LinkedIn,5,Universitario,M,2024-11-09 03:34:20.572993,CABA,3442054,,,,,,,,,,0.0
C31164,JR1863,LinkedIn,1,Universitario,F,2024-11-09 03:34:20.572993,GBA Norte,3392295,,,,,,,,,,0.0
C31165,JR1863,LinkedIn,2,Universitario,F,2024-10-28 03:34:20.572993,CABA,3124504,,,,,,,,,,0.0
C31166,JR1863,LinkedIn,6,Universitario,M,2024-10-23 03:34:20.572993,Córdoba,2919605,,,,,,,,,,0.0
C31167,JR1863,Agencia,4,Posgrado,F,2024-10-16 03:34:20.572993,GBA Norte,3378519,,,,,,,,,,0.0
C31168,JR1863,Agencia,6,Universitario,M,2024-11-10 03:34:20.572993,CABA,3249710,,,,,,,,,,0.0
C31169,JR1863,Portal Empleo,3,Terciario,M,2024-10-16 03:34:20.572993,Córdoba,3247251,,,,,,,,,,0.0
C31170,JR1863,Orgánico,7,Universitario,M,2024-11-02 03:34:20.572993,GBA Sur,3150761,,,,,,,,,,0.0
C31171,JR1863,LinkedIn,3,Universitario,M,2024-11-01 03:34:20.572993,GBA Sur,2986228,,,,,,,,,,0.0
C31172,JR1863,LinkedIn,0,Universitario,M,2024-11-09 03:34:20.572993,CABA,3215479,,,,,,,,,,0.0
C31173,JR1864,LinkedIn,5,Universitario,F,2023-12-11 03:34:20.572993,Córdoba,2545287,,,,,,,,,,0.0
C31174,JR1864,Agencia,0,Universitario,M,2023-12-07 03:34:20.572993,GBA Norte,2569837,,,,,,,,,,0.0
C31175,JR1864,Portal Empleo,0,Bootcamp,F,2024-01-01 03:34:20.572993,GBA Norte,3044637,,,,,,,,,,0.0
C31176,JR1864,Portal Empleo,2,Universitario,M,2023-12-31 03:34:20.572993,CABA,3272649,,,,,,,,,,0.0
C31177,JR1864,LinkedIn,1,Universitario,M,2023-12-10 03:34:20.572993,CABA,2683441,,,,,,,,,,0.0
C31178,JR1864,LinkedIn,3,Posgrado,M,2023-12-22 03:34:20.572993,CABA,2969108,,,,,,,,,,0.0
C31179,JR1864,Orgánico,1,Terciario,M,2023-12-28 03:34:20.572993,CABA,2802349,,,,,,,,,,0.0
C31180,JR1864,LinkedIn,0,Terciario,M,2023-12-26 03:34:20.572993,CABA,2700661,,,,,,,,,,0.0
C31181,JR1864,Agencia,8,Bootcamp,M,2023-12-18 03:34:20.572993,CABA,2675313,,,,,,,,,,0.0
C31182,JR1864,LinkedIn,2,Universitario,F,2023-12-31 03:34:20.572993,Córdoba,3037662,,,,,,,,,,0.0
C31183,JR1864,LinkedIn,0,Terciario,F,2023-11-29 03:34:20.572993,CABA,2667597,,,,,,,,,,0.0
C31184,JR1864,Portal Empleo,3,Universitario,M,2023-12-17 03:34:20.572993,CABA,2609563,,,,,,,,,,0.0
C31185,JR1864,LinkedIn,1,Terciario,F,2023-12-15 03:34:20.572993,Córdoba,2971119,,,,,,,,,,0.0
C31186,JR1864,Portal Empleo,2,Universitario,M,2023-11-25 03:34:20.572993,CABA,3060511,,,,,,,,,,0.0
C31187,JR1864,Portal Empleo,6,Universitario,M,2023-12-07 03:34:20.572993,CABA,2895764,,,,,,,,,,0.0
C31188,JR1864,Referido,3,Universitario,M,2023-12-02 03:34:20.572993,GBA Norte,2369821,,,,,,,,,,0.0
C31189,JR1864,Agencia,1,Universitario,M,2023-11-25 03:34:20.572993,GBA Norte,2685635,,,,,,,,,,0.0
C31190,JR1864,Referido,5,Bootcamp,M,2023-12-09 03:34:20.572993,CABA,3025939,,,,,,,,,,0.0
C31191,JR1864,LinkedIn,7,Universitario,M,2023-12-04 03:34:20.572993,CABA,2770782,,,,,,,,,,0.0
C31192,JR1865,Portal Empleo,5,Universitario,M,2025-07-16 03:34:20.572993,CABA,3189913,,,,,,,,,,0.0
C31193,JR1865,Referido,0,Bootcamp,M,2025-07-29 03:34:20.572993,CABA,3805503,,,,,,,,,,0.0
C31194,JR1865,LinkedIn,1,Universitario,M,2025-08-21 03:34:20.572993,GBA Norte,3522558,,,,,,,,,,0.0
C31195,JR1865,Orgánico,4,Terciario,M,2025-08-05 03:34:20.572993,CABA,3321866,,,,,,,,,,0.0
C31196,JR1865,Referido,3,Terciario,F,2025-07-16 03:34:20.572993,CABA,3217960,,,,,,,,,,0.0
C31197,JR1865,Agencia,3,Bootcamp,M,2025-08-11 03:34:20.572993,GBA Sur,3667623,,,,,,,,,,0.0
C31198,JR1865,Orgánico,2,Posgrado,F,2025-08-15 03:34:20.572993,CABA,3806550,,,,,,,,,,0.0
C31199,JR1865,Referido,0,Bootcamp,F,2025-07-22 03:34:20.572993,Córdoba,3331080,,,,,,,,,,0.0
C31200,JR1865,Referido,9,Universitario,M,2025-08-02 03:34:20.572993,CABA,3030947,,,,,,,,,,0.0
C31201,JR1866,LinkedIn,4,Universitario,F,2024-07-28 03:34:20.572993,Córdoba,1649821,,,,,,,,,,0.0
C31202,JR1866,Referido,6,Terciario,M,2024-07-16 03:34:20.572993,Rosario,1673426,,,,,,,,,,0.0
C31203,JR1866,Orgánico,4,Bootcamp,M,2024-07-30 03:34:20.572993,CABA,1415425,,,,,,,,,,0.0
C31204,JR1866,Agencia,4,Universitario,M,2024-07-27 03:34:20.572993,GBA Sur,1481077,,,,,,,,,,0.0
C31205,JR1866,LinkedIn,4,Universitario,M,2024-06-26 03:34:20.572993,Córdoba,1729535,,,,,,,,,,0.0
C31206,JR1866,Portal Empleo,1,Universitario,F,2024-06-24 03:34:20.572993,CABA,1419319,,,,,,,,,,0.0
C31207,JR1866,Universidades,0,Terciario,M,2024-07-27 03:34:20.572993,Rosario,1583094,,,,,,,,,,0.0
C31208,JR1866,Referido,5,Universitario,F,2024-07-10 03:34:20.572993,Rosario,1477931,,,,,,,,,,0.0
C31209,JR1866,Agencia,4,Universitario,M,2024-06-24 03:34:20.572993,CABA,1387260,,,,,,,,,,0.0
C31210,JR1866,Agencia,6,Terciario,M,2024-07-19 03:34:20.572993,CABA,1446760,,,,,,,,,,0.0
C31211,JR1866,LinkedIn,6,Terciario,F,2024-08-01 03:34:20.572993,CABA,1342907,,,,,,,,,,0.0
C31212,JR1866,LinkedIn,2,Universitario,M,2024-06-29 03:34:20.572993,Rosario,1464590,,,,,,,,,,0.0
C31213,JR1866,Portal Empleo,7,Universitario,F,2024-07-23 03:34:20.572993,CABA,1415783,,,,,,,,,,0.0
C31214,JR1866,Referido,6,Terciario,F,2024-07-26 03:34:20.572993,CABA,1506520,,,,,,,,,,0.0
C31215,JR1867,Referido,6,Terciario,F,2025-01-14 03:34:20.572993,Rosario,4237353,,,,,,,,,,0.0
C31216,JR1867,Portal Empleo,10,Bootcamp,F,2025-02-05 03:34:20.572993,GBA Norte,3637528,,,,,,,,,,0.0
C31217,JR1867,Agencia,9,Terciario,M,2025-01-15 03:34:20.572993,Rosario,3608101,,,,,,,,,,0.0
C31218,JR1867,LinkedIn,6,Terciario,F,2025-02-09 03:34:20.572993,CABA,3452176,,,,,,,,,,0.0
C31219,JR1867,LinkedIn,5,Universitario,X,2025-01-10 03:34:20.572993,Mendoza,4120082,,,,,,,,,,0.0
C31220,JR1867,LinkedIn,7,Universitario,X,2025-02-16 03:34:20.572993,Mendoza,3753767,,,,,,,,,,0.0
C31221,JR1867,Referido,3,Universitario,M,2025-02-08 03:34:20.572993,CABA,4238500,,,,,,,,,,0.0
C31222,JR1867,LinkedIn,3,Posgrado,M,2025-01-26 03:34:20.572993,CABA,3630237,,,,,,,,,,0.0
C31223,JR1867,Referido,6,Universitario,M,2025-01-11 03:34:20.572993,Rosario,3886579,,,,,,,,,,0.0
C31224,JR1867,LinkedIn,2,Posgrado,M,2025-01-17 03:34:20.572993,Córdoba,3378718,,,,,,,,,,0.0
C31225,JR1867,Referido,5,Bootcamp,F,2025-01-25 03:34:20.572993,CABA,3857435,,,,,,,,,,0.0
C31226,JR1867,LinkedIn,4,Terciario,M,2025-01-26 03:34:20.572993,Rosario,4171363,,,,,,,,,,0.0
C31227,JR1867,Referido,2,Universitario,F,2025-01-19 03:34:20.572993,CABA,3830382,,,,,,,,,,0.0
C31228,JR1867,Referido,4,Universitario,M,2025-01-18 03:34:20.572993,Rosario,3621776,,,,,,,,,,0.0
C31229,JR1868,LinkedIn,7,Universitario,M,2025-01-22 03:34:20.572993,CABA,2361835,,,,,,,,,,0.0
C31230,JR1868,Orgánico,4,Universitario,M,2024-12-27 03:34:20.572993,Rosario,2883268,,,,,,,,,,0.0
C31231,JR1868,LinkedIn,4,Universitario,F,2025-01-28 03:34:20.572993,CABA,3032250,,,,,,,,,,0.0
C31232,JR1868,Portal Empleo,5,Universitario,F,2025-01-18 03:34:20.572993,CABA,2762534,,,,,,,,,,0.0
C31233,JR1868,Orgánico,5,Terciario,M,2025-01-16 03:34:20.572993,GBA Norte,2601217,,,,,,,,,,0.0
C31234,JR1868,Referido,3,Terciario,M,2024-12-29 03:34:20.572993,CABA,2455705,,,,,,,,,,0.0
C31235,JR1868,Agencia,5,Universitario,M,2024-12-31 03:34:20.572993,CABA,2770218,,,,,,,,,,0.0
C31236,JR1868,LinkedIn,1,Terciario,M,2025-01-12 03:34:20.572993,CABA,2811489,,,,,,,,,,0.0
C31237,JR1868,Referido,2,Posgrado,M,2025-01-24 03:34:20.572993,GBA Norte,2657692,,,,,,,,,,0.0
C31238,JR1868,Referido,2,Universitario,M,2025-01-12 03:34:20.572993,GBA Norte,2896822,,,,,,,,,,0.0
C31239,JR1868,LinkedIn,5,Universitario,F,2025-01-12 03:34:20.572993,CABA,2814287,,,,,,,,,,0.0
C31240,JR1868,Referido,4,Universitario,M,2024-12-27 03:34:20.572993,CABA,2846761,,,,,,,,,,0.0
C31241,JR1868,LinkedIn,4,Posgrado,M,2025-01-21 03:34:20.572993,Córdoba,3021002,,,,,,,,,,0.0
C31242,JR1869,Portal Empleo,6,Posgrado,M,2024-04-06 03:34:20.572993,CABA,2725979,,,,,,,,,,0.0
C31243,JR1869,Orgánico,5,Posgrado,M,2024-03-12 03:34:20.572993,CABA,2831614,,,,,,,,,,0.0
C31244,JR1869,LinkedIn,3,Universitario,F,2024-03-19 03:34:20.572993,CABA,3086748,,,,,,,,,,0.0
C31245,JR1869,LinkedIn,1,Terciario,M,2024-04-04 03:34:20.572993,CABA,2853314,,,,,,,,,,0.0
C31246,JR1869,Referido,2,Universitario,M,2024-03-04 03:34:20.572993,Córdoba,3179686,,,,,,,,,,0.0
C31247,JR1869,Referido,0,Universitario,M,2024-04-08 03:34:20.572993,Mendoza,2706467,,,,,,,,,,0.0
C31248,JR1869,Agencia,4,Bootcamp,F,2024-04-06 03:34:20.572993,CABA,3130156,,,,,,,,,,0.0
C31249,JR1869,Referido,2,Universitario,M,2024-03-18 03:34:20.572993,CABA,3065360,,,,,,,,,,0.0
C31250,JR1869,LinkedIn,3,Universitario,F,2024-03-31 03:34:20.572993,CABA,2983715,,,,,,,,,,0.0
C31251,JR1869,Portal Empleo,4,Posgrado,M,2024-03-31 03:34:20.572993,Rosario,3242486,E30174,C31251,JR1869,2024-05-16 03:34:20.572993,75.0,16.0,E30174,JR1869,1.0,3.7717724157598793
C31252,JR1869,Orgánico,7,Universitario,M,2024-04-01 03:34:20.572993,Rosario,2874566,,,,,,,,,,0.0
C31253,JR1869,Referido,6,Universitario,M,2024-04-02 03:34:20.572993,CABA,3161184,E30175,C31253,JR1869,2024-05-25 03:34:20.572993,84.0,12.0,E30175,JR1869,1.0,4.62541447056664
C31254,JR1869,Referido,4,Universitario,M,2024-03-20 03:34:20.572993,CABA,2942221,,,,,,,,,,0.0
C31255,JR1869,LinkedIn,7,Terciario,M,2024-03-10 03:34:20.572993,GBA Sur,3151351,,,,,,,,,,0.0
C31256,JR1869,LinkedIn,0,Universitario,F,2024-03-17 03:34:20.572993,CABA,3054272,,,,,,,,,,0.0
C31257,JR1869,LinkedIn,9,Posgrado,M,2024-04-08 03:34:20.572993,Rosario,2950962,,,,,,,,,,0.0
C31258,JR1870,Referido,6,Universitario,F,2025-01-29 03:34:20.572993,Córdoba,3448102,,,,,,,,,,0.0
C31259,JR1870,Orgánico,4,Universitario,M,2025-02-09 03:34:20.572993,CABA,3471854,,,,,,,,,,0.0
C31260,JR1870,Referido,2,Universitario,M,2025-02-15 03:34:20.572993,Mendoza,3738121,,,,,,,,,,0.0
C31261,JR1870,LinkedIn,3,Universitario,M,2025-01-21 03:34:20.572993,Córdoba,4033165,E30176,C31261,JR1870,2025-03-27 03:34:20.572993,75.0,6.0,E30176,JR1870,1.0,3.634277860700418
C31262,JR1870,LinkedIn,6,Universitario,M,2025-01-25 03:34:20.572993,Córdoba,3582209,,,,,,,,,,0.0
C31263,JR1870,LinkedIn,6,Posgrado,M,2025-02-03 03:34:20.572993,Mendoza,3734028,,,,,,,,,,0.0
C31264,JR1870,Portal Empleo,6,Universitario,F,2025-01-31 03:34:20.572993,CABA,3623505,,,,,,,,,,0.0
C31265,JR1870,Referido,2,Universitario,F,2025-01-20 03:34:20.572993,CABA,3890383,,,,,,,,,,0.0
C31266,JR1870,LinkedIn,2,Terciario,F,2025-02-04 03:34:20.572993,Mendoza,3570848,,,,,,,,,,0.0
C31267,JR1870,Referido,4,Universitario,M,2025-02-11 03:34:20.572993,Rosario,3648027,,,,,,,,,,0.0
C31268,JR1870,LinkedIn,6,Universitario,M,2025-02-12 03:34:20.572993,Mendoza,3370542,,,,,,,,,,0.0
C31269,JR1870,LinkedIn,4,Universitario,F,2025-02-03 03:34:20.572993,CABA,3741203,,,,,,,,,,0.0
C31270,JR1870,LinkedIn,8,Universitario,M,2025-01-31 03:34:20.572993,CABA,3353229,,,,,,,,,,0.0
C31271,JR1870,LinkedIn,4,Universitario,M,2025-02-05 03:34:20.572993,CABA,4100019,,,,,,,,,,0.0
C31272,JR1870,LinkedIn,4,Universitario,M,2025-01-27 03:34:20.572993,CABA,3442101,,,,,,,,,,0.0
C31273,JR1871,LinkedIn,6,Posgrado,M,2023-11-29 03:34:20.572993,GBA Sur,4440199,,,,,,,,,,0.0
C31274,JR1871,Agencia,7,Universitario,M,2023-11-13 03:34:20.572993,CABA,3705061,,,,,,,,,,0.0
C31275,JR1871,Portal Empleo,1,Universitario,M,2023-11-23 03:34:20.572993,CABA,4281042,,,,,,,,,,0.0
C31276,JR1871,Portal Empleo,1,Universitario,M,2023-11-12 03:34:20.572993,Mendoza,4312202,,,,,,,,,,0.0
C31277,JR1871,Agencia,3,Universitario,F,2023-12-12 03:34:20.572993,GBA Sur,4815160,,,,,,,,,,0.0
C31278,JR1871,LinkedIn,12,Universitario,F,2023-12-13 03:34:20.572993,CABA,4216288,,,,,,,,,,0.0
C31279,JR1871,Orgánico,3,Posgrado,F,2023-12-12 03:34:20.572993,GBA Sur,4542699,,,,,,,,,,0.0
C31280,JR1871,LinkedIn,4,Posgrado,F,2023-12-05 03:34:20.572993,Córdoba,4965309,,,,,,,,,,0.0
C31281,JR1871,LinkedIn,6,Universitario,M,2023-11-13 03:34:20.572993,CABA,4643296,,,,,,,,,,0.0
C31282,JR1871,LinkedIn,6,Universitario,F,2023-11-17 03:34:20.572993,CABA,4292514,,,,,,,,,,0.0
C31283,JR1872,LinkedIn,4,Terciario,X,2024-08-26 03:34:20.572993,GBA Sur,2892089,,,,,,,,,,0.0
C31284,JR1872,Universidades,7,Terciario,M,2024-08-24 03:34:20.572993,GBA Sur,2181904,,,,,,,,,,0.0
C31285,JR1872,LinkedIn,1,Universitario,X,2024-08-29 03:34:20.572993,CABA,2730430,,,,,,,,,,0.0
C31286,JR1872,LinkedIn,2,Bootcamp,M,2024-08-13 03:34:20.572993,CABA,2866006,,,,,,,,,,0.0
C31287,JR1872,LinkedIn,7,Universitario,M,2024-08-09 03:34:20.572993,CABA,2426355,,,,,,,,,,0.0
C31288,JR1872,LinkedIn,4,Universitario,F,2024-09-05 03:34:20.572993,Rosario,2141627,,,,,,,,,,0.0
C31289,JR1872,LinkedIn,1,Terciario,M,2024-08-26 03:34:20.572993,CABA,2417120,,,,,,,,,,0.0
C31290,JR1872,LinkedIn,1,Universitario,F,2024-08-31 03:34:20.572993,Córdoba,2587351,,,,,,,,,,0.0
C31291,JR1872,LinkedIn,2,Universitario,M,2024-09-02 03:34:20.572993,CABA,2451459,,,,,,,,,,0.0
C31292,JR1872,Agencia,4,Posgrado,M,2024-09-06 03:34:20.572993,CABA,2721668,,,,,,,,,,0.0
C31293,JR1873,LinkedIn,5,Terciario,M,2025-04-15 03:34:20.572993,CABA,3435862,,,,,,,,,,0.0
C31294,JR1873,LinkedIn,3,Universitario,F,2025-04-08 03:34:20.572993,CABA,3660582,,,,,,,,,,0.0
C31295,JR1873,Portal Empleo,5,Bootcamp,M,2025-04-09 03:34:20.572993,Córdoba,3970171,,,,,,,,,,0.0
C31296,JR1873,Universidades,3,Posgrado,F,2025-03-22 03:34:20.572993,Rosario,3778047,,,,,,,,,,0.0
